reviewText,overall
"ok first off, THIS IS NOT WEAPONS GRADE PLASTIC.  i have family member in the SWAT team and i've held an HK G36K and i can tell you that this lancer rifle replica is not weapons grade plastic.  the chainsaw handle/ lever is so flimsy that you can snap it off with little effort.  the ""chainsaw"" sound sounds nothing like a chainsaw saw, picture loose platic vibrating loudly.

other than those three things, this product is awesome.  it's wonderfully detailed and feels good in the hands.  but like the title says, this is only for the fans that just have to have a little piece of the gears universe in their hands.  buy it to collect it.  play with it and expect to break certain pieces (chainsaw handle, scope, barrel, maybe even the handle itself as it's not made from one piece of plastic)",2.0
"I recently got right into the ""NBA Street vol"" games, and I figured it was going to be hard to top those games on PS2, but then I read a few of the 4 star reviews here and people seemed to be praising the game, and a few said it was even better then ""NBA Street"", and that this game supposedly had the best controls for a basketball game on PS2. What misleading lies I beleive those reviews to be now. I think a person or persons is having a laugh on this site by giving good reviews to such a poor game.

First off, this game is simmilar to ""NBA Street"", which is pretty much an adaption of the ""NBA Jam"" games. However, this version is only one on one play. There is one other mode of 1 on 1 on 1 that allows 3 players to play at once, against each other, but as much as it sounded interesting at first, it's as annoying to play as the regular 1 on 1 modes in this game, as it makes matches longer, more frustrating, and fewer points awarded to your profile to unlock anything you want to eventually do in the game with custom created players.

How long can one on one match ups last and remain fun? It took me 3 hours maybe before I was bored to death with the lack of options of gameplay this one here offers. I think I mentioned in my review of ""NBA Street Vol 2 or 3"" that an improvement could have been offering a one on on mode, but after playing ""Ballers"", it makes me think that the team of ""Street"" probably did explore that possibility, and found it to be as boring as playing this game here.

So, onto some other bad points. Loading times are ridicules. It takes about 3 minutes to power up this game and get through all the stupid copyright and intro screens before you are finally asked to press start, and even then doing so, more loading time for the games main menu. If you accidentally go back to the title screen, guess what, more loading time just to go back to the menu screen again. It's even worse when you pick players, but it's defaulted to the Eastern NBA stars, you then have to press O to go to the list of team categories, then select one with NBA stars, legends and custom players scattered all over the place. The selection menu is atrocious.

Once you do get into the game, and you have skipped the annoying MC Paronormal or something, you finally begin to play, but are then bombarded with pop-up boxes explaining what button does what... is there no way to ever turn that off? Then the action begins, and you are forced to pretty much just keep smashing the ball into your opponents face and running for the basket for a dunk, because for the most part, no matter what your chars stats are, they will miss a jump shot from anywhere. Even with new dunks unlocked, you feel very limited to what you can do after a while, and that's something this game will never hold a candle to when compared to the ""NBA Street"" series, it's controls where smooth, easy, and fun to use, where as this game here tried something simmilar, but feels less responsive to any variety of dunks you can preform. I also miss the turbo blocking, because block's in this game are just a random act of 50/50.

The create a baler I will say is about the only decent thing about this game. You can make better looking ballers then that in NBA Street games, however, later with the lack of options and moves to do, it's just nice looking set of graphics covering the dung programming hiding behind it. The create a ballers process also only provides you a certain amount of points to use for creating skills and looks, and then you have to play matches to earn more... why must video game makers beleive that is what players want? It's a no wonder the NBA Live series is so popular, at least when you created a player you don't have to play 10,000 matches to finally max out the created players stats, and by the time you do that, you are completely sick of a game. this game here allows you to start off by giving a maximum of 35 points in one skill level, later when you edit your character again you can advance up to 99.... why? someone tell me whose stupid idea it was and in what game they did that first where someone figured it would be more fun to make you earn your stats rather then just create, adjust, play!?

Filling up the rest of the disk where space could have been used to create more options, modes and more than just 1 on 1 matches are a bunch of pointless NBA videos of a bunch of guys you will probably never have any interest in ever watching their video anyway... it only took me a glance at looking at Dominque Wilkins 1 minute video of NOT the best highlights of his career and him saying, ""I love to play the game"" with that annoying ""letssssssssss get ready to rumbleeeeeeee"" guy talking over it.

While I'm on that, the music in this game is just horrendous. A bunch of nobodies rapping about how they gonna be the streets and earn money in the nba someday... gimme a break, PAY FOR A DECENT SET OF SONGS, there is no way anyone could have been paid to write and record that.

I'm done ripping on this game, i've said my piece, flipped it the bird, and thrown it's ballers in the bin.",2.0
"After playing ""The Longest Journey"" (sigh-I loved it) I was getting edgy for something new.  I wanted to see if there were any games out there like it. ""The Longest Journey"" is still my favorite game and I wanted something similar or better (if possible).  I read all the reviews of THIS game.  Half of the reviews seemed favorable and the other half hated it.  What to do...I contacted, via email some of the reviewers to ask them if they think I would like the game.  Consensus showed I should get it. Okay so here goes.....The game began with little graphic and exciting scenes of what to expect and then BOOM! The actual game had horrible graphics. I mean real bad.  It's so pixilated you can barely make out the Sphinx itself.  I proceeded anyway because I was kind of feeling the Indiana Jones hype and went further..to the first and obvious puzzle.  It seemed hard at first but I ""unlocked"" the puzzle in 5 minutes! That's right! 5 minutes.  Okay, I gave it one more chance...I tried to find my way to the next step and the 180 degree turns and slow ""Myst"" click and move steps got me so annoyed and lost it took me an hour just to figure out where I needed to go.  I could never get to the spot I needed to, because apparently I needed to download a patch to proceed.  I found out after calling some game stores at the local mall that you need a few of these patches to improve the game.  It is playable without them, but extraordinarily difficult.  I really wanted this game to succeed. I had done my homework, giving it a fair chance and it failed.  It really was like an Egyptian ""Myst"" minus the beautiful graphics, intellectually challenging puzzles and lacking a great plot.  I am still remaining open to new ideas from anybody.  I have since, returned ""The Riddle of the Sphinx"" and am looking forward to suggestions from other game reviewers.  If anybody has ideas for me please feel free to email. Thank You.  And to those of you who were so kind and helpful...I'm truly glad you liked the game..I guess it just wasn't for me.",2.0
"What I liked about the game: it has a good soundtrack and fine visuals. I liked the voice of the talking chip and not too many, but not bad weapons and I guess that was it. I finished this game only once, but it seems there are 2 endings in there, depending on one choice that you make in-game. That's a good feature however I will not play this game again just to see the difference.
The first time I've heard about the game I thought I'd like and would give it 5 stars for sure. But this game is boring, the plot is nothing more than just okay, the characters are also there but I didn't get attached to them at all. Some bosses were just really hard to kill on normal difficulty and you can't change this difficulty in-game. I also disliked all this button-mashing.",2.0
"The Sega Game Gear was a brilliant idea, ahead of it's time, but perhaps that is why it never took off.  The colored screen was magnificent.  As the previous comment said, Game Boy was hard to over take.  Yes Game Boy was in black and white, but it had all of the other things going its way.  For example, Game Gear is more expensive, the games are more expensive, it's bigger, and the WORST thing about a Game Gear is that it's not  much of a portable gaming system because it ran on 6 AA's I believe...and it died in about 40 minutes of play.  The screen being lit was nice for night rides but only lasting 40 mins or so was not acceptable.  A good system if you plan on sitting next to an outlet and playing but if you want to travel with it, I'd pass on the Game Gear unless you like paying more than the price of the Game Gear on batteries every couple months.",2.0
It a ok game if you don't care about the controls and the voice acting,2.0
"The game starts out rather fun. It was extremely promising, but after the introduction when you're supposed to go off on your own and choose your quests as RPGs often make you do, I was lost, and the controls (especially going into hyperspace) are hard to remember, and even if you can remember, the game is hard to control.

The story is cheesy, cliche sci-fi. Evil totalitarian government, check. Main character's deceased father was famous, check. Smartass pilot, check. Attempted but failed female sidekick who adds nothing to the story, check. unrealistically saturated colors, check. Terrible dialogue, check.

I didn't have a good time playing even though I waited for this game for months. Complete disappointment. One of the only things I got from it was 5 (Maybe 10) gamerscore for crashing into a planet.",2.0
"The look good, and only moderately difficult to install, but really do not seem to do anything. There are mods to the controllers that are much more useful.",2.0
"Prepare for a long download unless you have a stellar fast connection, claims to be 10GB, but with updates, patches and Hi res. add on, your looking at over 23GB. Then the game isn't really that great, basically a slot machine type of game ( as long as you keep spending money, you might have a chance of possibly, perhaps, maybe, with luck getting something out of it).",2.0
"The game is not as many other titles out there. In my opinion the game was released and not finished 1st. Not much difference from part 1 and this is unacceptable due part one was a little better thn this one. Overall the current price is really worth buyin for. But $50,$20 dollars is a waste of $$ for this one.",2.0
"I'm about 40 hours in to the game. Graphics are HORRIBLE, you have to read ALL the dialog, there is no dubbing of any kind...The areas you explore are linear.....a 5 year old could navigate these areas. Whoever developed the maps should get fired. The story is excellent, but they make you go through it 3 times! Gets boring. This is one of those games that I had to put down and come back to out of boredom. I would not reccamend this game to anybody...",2.0
"While Nintendo has a lot of exclusives , it just doesn't compare to ps2 or Xbox in my opinion. Plus some games have multiple disks because the gamecube disk memory is smaller. It is easy to make room for . Overall if you're gonna but one don't pay much for it. I just got one for 24.99 and i already am thinking why did I buy it.",2.0
"I've had this game for a couple years now.  I've always been interested in historical events, particularly wars and I have always wanted there to be a great game made about one of these events.  In this case, the Civil War.  But I'm afraid I'm still searching, as AC: Divided Nation clearly does not fit the bill for me. I bought it online thinking it would be sort of like Command and Conquer or Age of Empires, which if it was like either it would totally kick butt!  But it's nothing like it.  Even after playing it many times, I still find it frustrating.  One major problem is it freaks out frequently and I have to close it and reopen it to fix it.  Another problem is it just seems rough around the edges, like it was slapped together in a basement the night before it was due, it doesn't seem fine tuned or anything.  It is frequently confusing and reading the manual won't help because it doesn't address any of the problems, so most of the time I would just tinker around until I finally figured it out or just give up.  Another thing that really made me mad was the little telegraph offices that are stationed around the map in random map mode, every time I would march guys by them, 10 or 20 guys would freeze if they touched it.  I couldn't get most of them unstuck and ended up killing them to get them out of the way.  It was like there was glue next to it or something.

There are three modes: campaign, single skirmish, and random map.  The campaign follows a specific general, like Grant, Lee or Jackson on several battles.  Single skirmish is just like it says, there is only one battle instead of several like in campign.  And random map is a poor attempt to copy C&C.  Instead of just being given the troops and resources like in the first two modes, in random map you have to collect supplies and make men, just like C&C or Age of Empires.  But everything is so much more confusing, tedious, and annoying that it just makes me quit and actually play C&C, even though I would rather play in a Civil War era.

Bottom line: don't get this game if you're looking for a fun Civil War game (it also does the Mexican War, where you can be Texas or Mexico and the War of 1812).  Unfortunately, to my knowledge, there isn't a good Civil War game out right now.  History Channel: Civil War gets like a 5 out of 10 on several gamer websites, which isn't horrible but even the reviewer himself said it was only worth a few mindless hours of fighting and that's it.  Hopefully we will get lucky and some company will make a good game, for PC, PS3, Xbox 360 or all of the above.  This game isn't expensive at all, but no sense to waste even 5 or 10 dollars on this as you will probably dislike it.  You almost have to graduate from West Point to be able to understand everything in this game!  I think they went way over the top in trying to make it super realistic, it's like they were so intent on doing that that they forgot about the fun part.  Come on!  The whole reason I play games is to have fun and relax, not get frustrated and mad.",2.0
"I got this game about a month ago, and have played it only once or twice. If any of you have played this in the arcade, it's the exact same game. I would only rent this game if I could go back and not purchase it. It's a direct port from the arcade. I paid about 32 bucks for it, and my friend and I nearly beat HOTD2 in about 15 minutes. I'm not kidding. You could probably easily beat both games in about 2 or 3 hours. RENT THIS GAME! It is not worth your money to buy it! Take my advice!",2.0
"Got this during the hype period of the Pokemon Go launch. Between pairing failure or it dropping off, it never worked well consistently. After getting an old Series 0 Apple Watch I learned what Pokemon Go could be like on a wrist device.",2.0
Only one port worked.,2.0
"This game was excellent when it originally came out on the Gamecube. I loved it. It is still very good on the Wii.

My problem is this; Why re-release a game, soley because of the Wii's wireless aiming capabilities (well not solely, I'm sure it was the money too), and then completely ignor the fact that the WiiMote has a trigger on the bottom of it. This game could be so much better, if the option for changing your controls existed, or if the re-designers just used some common sense (duh, pull trigger to shoot, not pull trigger to aim). Had they just done that, the game would be worth playing again.

If you've already played it on the GC, it isn't worth another go. Nothing was changed for the better.

If you haven't played it, I'd suggest it, but I'd get the GC version, or just connect a classic controller to your WiiMote to play it with some original controls.",2.0
"Bought it from best buy and regret it since. A year later it died on me.

Pro:
-Macro
-Comfortable after you get use to the size of the damn thing.
-lights up
-Warcraft theme

Con:
-Too large first time you use it.
-Paint starts to fade
-awkward macro positioning
-KIA after a year from its poor build quality.

Much more better quality mouse on the market for a fraction of the price for this mouse.

Overall the mouse is pretty to look at but in the end not worth the price and full of buyers remorse. Anyone defending this product is just defending  their purchase of a $80 mouse.

Hope this review helps i ""can't"" recommend this mouse and encourage you too save your money and look into a cheaper and better build quality mouse in the market.

Great while it lasted 2/10 for whats it worth.",2.0
"Its just ok. My gripe with the game is that since its a retro style game, it shouldve had all of its strong points in story, game-play, and solid control functionality. But it seems like all of the things many 8 bit games got right more than 30 years ago, Devolver said ""meh, whatever. Just make it $10 bucks."" If this game was solid in all categories I wouldve gladly paid $30-$40. But Im glad I got it on sale and used some gift card credit. The concept fo the game is solid. Most of the execution is solid. But the certain parts that don't work properly really give it a rushed, cheap feel. Its something that I didn't expect from Devolver. I bought this right after playing through Shadow Warrior (one of the greatest games made of the past 10 years). So I expected this to be structurally as solid as Shadow Warrior. Its not and I don't know what all the rave was about this game. If you want a retro looking game that is worth the price, try Gunpoint. There are others that fit into this genre that are around the same price that are also much better.",2.0
"I'm surprised that this has so many good reviews.  The controls are horrible.  It's really the only major issue aside from being kind of a mediocre platformer, but the issue will be huge for people who care a lot about good controls.
The sequels to Ratchet & Clank are a good example of how 3D platforming controls should be.",2.0
"Blade isn't that old a game but it is amazing how uninteresting and uninnovative it is as a game. You expect nowadays that when a game is of the Lara Croft, Duke Nukem 3D, Quake genre that there would be at least a minimum of 1 new interesting feature in the game. E.g. in Spiderman you get to swing from building to building. Very cool. But in Blade you walk, you kill things. That's it. It never really gets more interesting. But you'd expect that at a minimum, Blade's character would have some kind of attitude! Nope- nadda! He's silent as a mouse until he dies. In fact even the zombies have more to say than he does.
Also at the beginning of the game all you get is a pistol. Pardon me for being ignorant but isn't he called BLADE!",2.0
"I loved the first and when heard a day and night cycle was being added along with get out the car and go to clubs I was like, heck yeah. Those are this games best features. The game has little freedom, you are actually scheduled to do certain races, physics are horrible, the map is so tiny, barely anything to do on the map, I just don't like this one.",2.0
"Whether you've played any game in the Diablo series before (on the computer only until now), this game makes for a great port to the console. I won't detail the mechanics of the game - that's already been done by my fellow reviewers. HOWEVER, IF YOU BUY THIS GAME FOR THE OLDER CONSOLES -PS3 and XBOX 360 - BE AWARE YOU'RE ONLY GETTING HALF THE GAME. That's right, HALF.

Why?  Computer, PS4 and XBox One users will all receive content patches which greatly expand both post-story gaming experiences and loot. As of my writing this, there have been no plans published to give the rest of us this new content.

Try to get through to Blizzard about this. I bet you can't. The only response to everything from help to contact us to emailing corporate offices I've gotten is ""Contact Sony. This is a console issue.""

Sony, however, says to contact Blizzard. And around we go.

So, if you want a basic game with limited Legendary loot, good for some RPG, RTS, and third-person shooter elements that you can play on XBox 360 or PS3, get this. Otherwise, play the game on the PC or a newer console.

Had I known when I purchased this game that I would not get future content patches, which are pretty much game-changers, I NEVER would have bought this for PS3 (or, if I had it, XBox 360). It really feels as though both Blizzard and Sony/Microsoft wanted long-time console gamers to buy this game on our present systems, get us ""hooked,"" and then apply pressure to buy both a new console and then a new copy of the game for the newer console! It really leaves me with a dirty taste in my mouth. And for the record, I've avoided buying a PS4 specifically because it DOESN't have all the features of the PS3, especially backward-compatibility. So you can't play a PS3 copy of this game on a PS4.

If you want to play this game, get it on PC, or on a newer console. DON'T waste your money on it otherwise!",2.0
"LIKE EVERYONE ELSE I REALLY LOOKED FORWARD TO PLAYING THIS GAME, AS I PLAYED THE GAME I BECAME DISAPPOINTED AND VERY FRUSTRATED LIKE THE MAJORITY WHO HAVE PLAYED ""WET"".  MY PROBLEMS WERE SPENDING SO MUCH TIME NEGOTIATING CERTAIN AREAS OF THIS GAME REPEATEDLY SO I COULD MOVE ON AND COMPLETE THE CHAPTER. GLITCHES AND HANGUPS PRESENTED ITSELF IN EVERY CHAPTER AND AT TIMES AND I WAS SWEARING MORE THAN ""RUBI""! AIMING WAS OFF A BIT AND IT WOULD TAKE A FULL CLIP ON ALL WEAPONS JUST TO TAKE DOWN THE SECURITY GUARDS, AS WITH THE SWORD AND I HAD ALL THE WEAPON UPGRADES!! MY WIRELESS CONTOLLER RESPONSE TO MY FLATSCREENS SCREENS VIDEO GAMES COMMANDS WERE SLOW AND WERE THE MAIN CAUSE TO THIS VIDEO GAMES MAIN PROBLEMS AND THE UNNECESSARY DEATHS ""RUBI"" EXPERIENCED REPEATLY IN THIS GAME. THIS COULD AND WOULD HAVE BEEN AN ENJOYABLE AND GREAT GAME IF IT DIDN'T HAVE THE PROBLEMS THIS ""GAMER"" ALWAYS ENCOUNTERED, SORRY ""RUBI"" I JUST COULDN'T COMPLETE YOUR MISSION.",2.0
"This was expected to be a better version of MOH, it has nice maps and ideas, for some reason EA gave no support or answers for the gameplay problems, most stopped playing it. You will find some die hards still playing it all day.",2.0
Great visuals and music ruined by horrible controls and annoying voice acting. I tried all the control options and they all felt terrible to me.,2.0
"I rented it for about 1 hour before i took it back. I really thought it was just another boring race game. There was nothing special about it. The graphics were what i expected, not bad, but not SUPERIOR. Not a must buy.",2.0
this game is mostly based on cheap theatrics. the gameplay has not improved over the older games at all,2.0
"Yup the left click of the mouse become insensitive and required lot more force to activate just 10 months after purchase. I was the one who thought that all Logitech product must be good, but apparently this one is not, just like the majority of the negative reviews here.

This is another warning for potential customer who want to get this mouse!",2.0
"Great game but marred by terrible gameplay.  This could have been amazing, the concept has unlimited potential but this game failed to showcase it properly.",2.0
The game was NOT listed as being a French copy & the GOW series has a history of being censored in Europe. planning to sell this copy so I can get an American Uncensored version. Label your Region Copy!,2.0
"Unfortunately, the microphone on mine, when tested on game and voice comm. (Skype for Business), kept going in and out, and the volume changed constantly. People would say I sounded VERY loud, and other times they could not hear me at all. I also found that the mic picks up pretty much everything around you.

These headphones are extremely comfortable though. They feel a bit big for my head, and there's no way to ""lock"" in your size, it adjusts when you put them on. I gave it two star because if a few things on them were fixed and my microphone actually worked, I would probably have kept and used these headphones religiously.

The light up design is bar none the best feature on them, and is incredible.

NOTE: This headset does not have inline controls.. as I saw on someone elses review.",2.0
"The Good:
I got this case because it was cheap; after all, why waste the money, right? It holds, as you can see, six NDS game cartridges and your NDS itself, plus one stylus.

The Bad:
This ""travel case"" is actually quite heavy, while the outer shell is hard, the inside rubber is lose and easily bent. This case is actually quite large, too; I'd recommend a travel case either smaller or a general larger case.

The Ugly (No, I'm not kidding):
Prepare for scratches on your system and pinched fingers. There is nothing between your games and DS, so just closing the case causes them to rub, due to it being so compact, and if you try to put something between them (such as a piece of cloth) it will be very hard to close.

I, for one, found my fingers getting pinched, badly, over and over. It sounds like a case of children being clumsy, right? Well the fault is actually in the poor design: the case has a small half circle hallow on the hinge part (my guess would be to enable you to put your finger in the opening to remove the DS when the case is open), but that little hole can quite easily catch on finger pads, no matter how careful one might be. (EG, my case was very stiff, so I had to have fingers behind and thumb on the button to open.)

I finally got tired of bruised fingers and fighting to add extra protection and replaced my case.",2.0
not the same as sniping in call of duty..........wouldn't have bought it..boring!.......save your money ........................ ....... .. . . ..,2.0
"Was very disappointed in this game. So many good games and yet they give us this. It was like XIV eat up all the money. There was to may eye candy of girl parts and no gamer play. 1 day of play and I got bored and a $60 day now one sets of my shelf. I play 2, 3, and 4 a lot still. it is like they do not care just want your money and go for the next one. The figure your attention span is so you will by the next game anyways. So many crap titles coming out that only last a few days of play at most. Unless your a hard core JRPG collector like me do not waist young time gamer the International THE LAST HOPE. It is worth it. I had the XBOX 360 one and this is much better and looks great in full 1080p Hopefully the will release a 4K version much improved. I want to love this game in just how it looked but I just end up not caring about cause the no plot or character development. Were is a long epic quest. This game is beat in 20 hrs. I want a full out 80 or more. Lots of side quests and making things. This just sucks and the side quest really are annoying. And even more so is the characters you should love and be interested in. This game was just rush and not beta tested it seems. 1 year was all they put into it. It's like they started making a great game then got there funding and people pulled to make the new FF. I love Square Enix but do not screw up like this. I expect better of them.",2.0
Didn't know they were making PS1 games on the PS4. I expected more and stop playing it.,2.0
"I was really looking forward to playing this but was disappointed to discover the game suffered from a lack of polish in many areas.  Mainly, the painfully slow process of character progression coupled with the insane cost of character upgrades.  The combat is also lacking - you can't ""lock on"" to an enemy and have the camera automatically keep them in view during combat - you have repeatedly take your thumb off the attack button to reposition the camera with the thumbstick to keep your foe in sight, couple that with the slow-to-respond controls & you will quickly become irritated.  Also your attacks are pretty weak until you are able to afford some expensive new moves - which as I already mentioned happens at a snails-pace.  The in-game map system is another nightmare.  When you get to a new area you're pretty much left on your own to wander around trying to find someone who will sell you a map.  Why doesn't the character have the ability to make a map on the fly as you travel and discover new areas?  You'd think being a pirate, map-making would be a skill you'd be well associated with but then again you don't even know how to KICK an enemy until you pay someone to train you to do so.  What?  As a father of 3 I can attest that kicking is a skill most are born with.  Quest logs also are less than helpful, consulting online forum help to figure out what you are supposed to be doing may be frequently required.  Bottom line is this game sounded like such a great concept, but the end product lacks considerably.  If they would have made the character progression part of the game less tedious I could have easily overlooked the rest of the faults.  But as it is, building up your character just takes so long and is so expensive that I just quit caring and put the game on the shelf.  Maybe I'll pick it up again later.",2.0
