reviewText,overall
"Back in 2002 Luigi was given a second chance to star in his own adventure called Luigi's Mansion, and although it was a short journey it won the hearts of critics and fans. Now ten years later Luigi is summoned once again by the intelligent Professor E. Gadd to once again dawn his trusty flashlight and the new Poltergust 5000 to star in his newest adventure, Luigi's Mansion: Dark Moon. With a lengthy adventure, that easily surpasses the predecessor, combined with some humorous comedic situations and an elegantly crafted world timing with intricate puzzles Luigi's Mansion: Dark Moon is an excellent reason to purchase a Nintendo 3DS.

Professor E. Gadd has spent his life researching paranormal activity, but when a mystical dark moon disappears from the sky of Evershade Valley, his ghostly allies turn hostile. In order to restore order Elvin Gadd contacts his friend Luigi, who is comfortably sleeping in his chair, to collect the shattered pieces of the artifact. Although the Professor can spark a few laughs the true humor of the game comes from the wacky animations: Luigi getting thrown into the wall by traps that open hidden areas; peering through crack in the wall and seeing ghosts gleefully performing misdeeds. These concepts are complemented by the superb sound design and soundtrack, adding more favor to the silly events as Luigi hums with the spooky music.

The atmosphere of Luigi's Mansion: Dark Moon is its greatest accomplishment. The perfect combination of spookiness and child-like wonders adds charm to each of the well-designed capacious area. Suits of armor line the hallways waiting for unexpected trespassers and flashes of light cast shadows when shined in front of an object. Turning on 3D the effect allows for excellent depth-of-field in certain parts of the game, especially when the camera zooms out. Each mansion is saturated with large rooms littered with secrets that include traps, treasure, and hidden ghosts. The various safes, vents, plants, and other strange contraptions release bundles of coins, notes, and gold blocks that make interacting with every piece of the environment time well-spent.

However, exploring the mansions can be difficult since the mission structure follows a specific path and encourages you to follow it. The helpful map on the bottom screen ensures you don't get lost, but it would be nice if you were given more freedom. Each mission is divided into levels and Luigi is transported between them using a transporter called the Pixelshifter, which warps Luigi from one location after being converted in tiny blocks and then put back together. Although Professor Gadd constantly calls Luigi on his Dual Scream (a clever take on the original Nintendo DS) to inform him of his current progress and give him instructions for the set objective, it seems unnecessary to inform the player of everything they do. It becomes a vexing inconvenience after the first level.

Luigi has access to two tools to take the supernatural: his flashlight, whichcontains a dark-light attachment that reveals illusions, ghosts, and hidden objects, as well as his Poltergust 5000 vacuum. These are the only tools required to solve the many puzzles within each mansion and are properly equipped to handle any combat situation. By exposing the hearts of the ghost using his flashlight Luigi initiates a tug-of-war between the creatures and then suck them into his vacuum after draining all the health of his target, a power meter also appears that if charged can do a massive amount of damage for quicker battles. Missions all require a combination of catching ghosts and solving puzzles, ending with a boss fight that requires a combination of both. Anything in the environment can be important to your task, requiring careful observation and use of your dark-light. The puzzles are varied and rarely repeat the same pattern, offering new challenges as you progress through the game. Although Professor Gadd points you in the right direction, finding the solution to each problems is tricky but rewarding once you do.

Multiplayer is the most shocking addition to Luigi's Mansion: Dark Moon called ScareScraper. Up to 4 players are sent into a random mansion and take control of different color variations of Luigi to clear each floor all the ghostly inhabitants, locating invisible ghost-dogs or racing to find a hidden hatch to the next area. Whether playing online,  local or download play, teamwork is essential to pass through each level and defeat the bosses, but it's clear that these modes were made to accompany 4-player cooperative play and taking on the multiplayer mode with less players can lead to frustration.

Luigi's Mansion: Dark Moon is a wonderful sequel. It allows Luigi a chance at the spotlight once again and show gamers that he can be just as entertaining as Mario. A fickle difficulty curve and a poor checkpoint system can lead to annoying situations but these are mostly minor concerns. Luigi's Mansion: Dark Moon maintains the same charming formula that made the first game a success and returning to Luigi's newest ghost catching adventure is definitely worth taking.",4.0
"I had a lot of fun with this game, much more than I thought I would. Warcraft 3 is a good old-fashion real-time strategy (RTS) game, with a somewhat outdated resource collection model and base-building formula. It also aspires to be a roleplaying game (RPG), thought it is only partially successful. Overall, if you like RTS games, this one is worth a try. However, I found it not to be as good as some of the more recent games, like Rise of Nations and Warhammer 40,000: Dawn of War.

Gameplay: Warcraft 3 is remarkably like Warcraft 2 in a lot of ways, which is both good and bad. On the good side, it's fairly easy to learn and quite fun for a while. You choose one of four races to play (which are all distinct); gather gold, lumber, and food; build structures and units; explore the map; and conquer your enemies. It's a very typical 1990s-style RTS game. However, Warcraft 3 adds hero units to the mix, which greatly impact gameplay. These units can gain levels as in a RPG-style game and have special abilities. You really cannot win a game without them. Each race has a choice of 4 heroes to choose from (with The Frozen Throne expansion loaded) and there are neutral heroes that can be recruited. The hero model works quite well with the single-player campaign, since it weaves them into a broad story. However, it makes skirmish games a little awkward, since you are required to both build bases and find creeps (random monsters) for your hero to fight in order to gain levels.

The single-player campaign is both quite long and well done. Actually, it seemed a little too long once I played through the original campaign and the Frozen Throne expansion. The story is the typical good vs. evil theme, which gets really hard to follow by the mid-point. However, the missions are generally well done, with a good mix of RPG-style adventuring and a heavy-dose of base-building and conquest. The missions are designed to allow you the chance to play all four races, and I didn't get the sense that they were just practice for multiplayer online games. That is, for solo gamers like myself, Warcraft 3 has a substantial amount of single-player content.

Warcraft 3 is good, but does have some issues. Some of the single-player missions are quite hard and will require much reloading of saved games in order to complete. Still, the AI can be a little lame. There were countless times that my base would be invaded, and my units would not automatically move to fight the enemy. However, AI enemies do fight smart, often first attacking your units that can do the most damage to them. Rather surprisingly, the game does not have a pause feature so that you can look around the battlefield and give orders while pausing. And unlike recent RTS games, Warcraft 3 limits you to very small armies. You'll be lucky to have 20 fighting units at any given time. Additionally, the game just seems behind the times in other ways. The camera doesn't really zoom, graphics are cartoonish, and the micromanagement can be burdensome at times.

As with every other Blizzard product I've played, the game was perfectly stable and well polished, and I came across no bugs or typos. In addition to a single-player campaign that will last around 35+ hours for the average player, there are a large number of skirmish maps included, multiplayer capacity, and a map editor. As usual, Blizzard has supported the game well with patches and new official maps that are downloadable at their website.

Graphics: The typical Warcraft visuals. A bit cartoonish, but with a lot of vivid colors and diverse environments. Spell effects look convincing, and there are day & night cycles that give the world a living feel. The game is actually cute in many ways and is probably supposed to be that way. The graphics will not win any awards, but they do serve their purpose. As with Diablo 2, Warcraft 3 has some of the best cutscenes I have ever seen in a video game.

Sound: There is a lot of great voice acting in the game. Some of it is very funny. The music is also well done and appropriate to the mood of the game.

Overall, I recommend Warcraft 3 (plus the expansion) to anyone interested in RTS or fantasy games. It's a well-made strategy game with lots of challenges, a epic (though rambling) story, and an RPG element in the form of heroes (which, again, can be a plus or a minus). If you can get past all of the micromanagement that the game requires and some other outdated elements, Warcraft 3 should provide many hours of entertainment.",4.0
"Purchased this mouse to go with MSI laptop. Already have a G400s (which is awesome) that goes with a desktop. I have to say the DS100 is not too shabby in comparison, definitely in line with where it should be for 60% of the price.  I have to say that one of the primary reasons I gave this mouse a look was because of the attention to detail that apparently went into my MSI GP60 laptop.  Everything on the laptop works very well and is very cost effective.  In particular I liked the SteelSeries tactile feedback keyboard on it.  If MSI built a mouse that had the same practical/sporty feel, I knew I'd be sold, and so I was.  My initial impression was that it was a rather cheap mouse, and I didn't get much of a deal, but that eventually changed with use.

Pros:
-Textured coating on the top surfaces of mouse have a nice feel.
-Pleasant color options (Red/Green/Yellow/Blue/Teal/Purple) all look good.
-Good tracking with none of the lag issues some other users have run into.
-Good software (had a slight hiccup on install, showed ""program not responding"" but installed correctly after a couple minutes)
-Looks nice next to an MSI laptop :)  A touch of sexy without crossing the line into embarrassing gamey gaudiness.
-Braided cord is a good length and stays out of the way better than the standard rubber cord on the G400s.
-Lift off distance (how far you have to pick the mouse up before it stops tracking) is excellent.  I'd say it is somewhere in the range of 1.5 CD widths, roughly half of the G400s.
-The mouse wheel is grooved with a rubber coating and there is a very subtle click with each notch as you scroll.  This is the attention to the little things I was hoping for.

On the Fence:
-The low profile of the mouse feels sporty but I find the bottom of my thumb just grazing the mousepad because there simply isn't much room below the thumb buttons.
-Ergonomics.  Both buttons are slightly grooved instead of flat.  I think I'd actually prefer slightly convex to concave, but it's fine.  No crampy issues or anything like that, but the mouse doesn't scream ""comfort"" so much as ""sporty"" and I think it favors palm grippers over fingertip grippers like myself.
-There is minimal texture on the sides of the mouse.  No issues gripping/picking up mouse, but some will want more.

Cons:
-It is a laser mouse which means there is supposedly a little more interpolation/inaccuracy relative to a good optical mouse.  Having used the G400s, I can say that internet connection and fatigue are far larger factors.  I haven't noticed much if any difference.
-If you leave the LED on, the mouse surface heats up slightly, causing sweaty palms.  Leaving the LED off fixes issue.
-The mouse is surprisingly heavy for such average-sized mouse and quite tail-heavy.  When I purchased I was hoping the 130+gram weight included the cord...not so.  If this mouse were about 80g (like a G100s) and kept all its features, I would probably rate it over the G400s.  As it is it is this is still a very minor gripe.

In Summary:
I don't foresee having any issues with this mouse after a few weeks of heavy use.  While there is a TON of competition at the $25-30 range, I have no regrets with this purchase.",4.0
"Update! I hope they add in auctions so people can sell liveries. Fun game and beautiful graphics.

Just got mine and will adjust rating accordingly. For those complaining about credits, you will be emailed 500k and inside the box you should have another 500k-1mill. I'm in a 12+ gig update. Will update this review afer I get track time and not just bonuses. Hope this game is great!

Update! I like it, super fast load times. I really need 4k, my monitor doesn't do it justice. Really nice graphics, I wish there was in depth tuning like old motor city online days. Also a drag strip would be nice. Fun game, definitely worth picking up if you are a casual player.

A few quirks to mention, penalties seem to favor the aggressor, Been in races where I seen a 27 second penalty from multiple hits from others, they put you into the wall you get s 5 second penalty.  Still a fun game, I'm sure they will patch this.",4.0
"This game is great to unlock easy achievements for XBOX 360 users. In a day where most achievements have to be earned online, this game offers less than 100 points for online use. I picked up 395 points in one game. LXLUTHR on XBOX Live",4.0
"Prior to testing out the headset I installed the firmware update for the Xbox One controller.  It was very easy to set up and get the unit working with Xbox.  Sound quality was very good with pleasant sound - not too bass heavy or unbalanced.  The unit was fairly comfortable though a little tighter on the head than I would have preferred.

My only minor complaint is that I wish the headset would have been designed to be completely wireless.

All in all this headset works well and it is a lot of fun to use.",4.0
"The Good: Two excellent games for one small price, Ghost of Sparta has a lot of memorable moments and feels like a console counterpart, Chains of Olympus has some great magic items

The Bad: Chains of Olympus feels weaker and less epic than Ghost of Sparta, no exclusive extras, both games look dated and ugly compared to console God of War games

God of War is one of the best action adventure games ever made. It pioneered everything we see in the genre today and there are dozens of copy cats. God of War helped pave the way for cinematic gameplay and pretty much made quick time events an everyday thing in games. God of War also has one of the best combat systems every created, as well as memorable mythology and one of the most recognized characters to date. Origins Collection puts two of the PSP's best titles on one Blu-Ray disc. These are remastered in 1080p HD and look great. While each has its own issues, this is well worth a purchase for any God of War fan.

Chains of Olympus

This was the first ever portable God of War game and it blew everyone's expectations out of the water. Not only for the game itself, but the PSP. No one knew the system could pull off this great technical feat. You can read my review on Olympus for the PSP itself, and a more in-depth look, but after playing it again on the PS3 I noticed that, compared to Ghost of Sparta, it doesn't stack up. Even after playing God of War III I notice a lot of things that annoy me in Olympus.

Firstly, the game lacks the huge epic set pieces of the console games, as well as a lack of bosses. Sure there are a few memorable moments in Olympus, but there are only three boss fights and they aren't that amazing. The first boss feels pretty boring compared to other first bosses in the series, and the locales are pretty generic for a God of War game. Olympus stuck to the basics of God of War and kind of played it safe. There are some interesting magic items like being able to reflect projectiles and Efreet. The combat system is almost exactly like the first game, which isn't a bad thing, but long time fans will be disappointed about this.

Secondly, the game is super short. You can beat it in about 4 hours which is two long sit-downs. The story isn't as detailed or in-depth as other games in the series. Kratos is just trying to find his daughter Calliope while still seeking revenge on the Gods. Overall, Chains of Olympus is a warm-up for the more epic Ghost of Sparta.

Score when released on PSP: 9

Score on PS3: 8

Ghost of Sparta

This is more like it. More bosses, more memorable moments, and completely different locales. There's even a whole new gameplay element here which is the Thera's Bane. Like in God of War III you have a red meter that sets your blades on fire for extra damage and makes you invincible to some attacks. Right from the start the game feels like a better, heavier God of War game than Olympus. Olympus started off kind of weak, but Sparta throws you right into the water (literally) with a pretty epic boss fight against a Scylla. The game has more puzzles, and the boss fights are pretty epic. The final boss against the God of Death, Thanatos, is pretty epic because you fight with a certain someone.

The story is even more memorable because you are searching for your brother Deimos while still seeking revenge on the Gods. There are some memorable moments here that top even some of the console games in the series like giving Kind Midas a beat down. The new magic items, however, aren't as interesting as I had hoped this time around. Boreas' Wind freezes enemies, but I rarely used it. The Eye of Atlantis felt kind of weak and didn't do as much damaged as hoped even fully leveled up.

Overall, Ghost of Sparta is much better with memorable moments involving more enemies, longer gameplay (about 6 hours), and more bosses. The fights system is tweaked to feel different from Olympus. The game even looks better because Sony finally unlocked the full 333Mhz of the PSP processor so Ready at Dawn was able to push the system to its full limits. Ghost of Sparta is a memorable God of War game and will probably become a fan favorite.

Score when released on PSP: 8.5

Score on PS3: 8.5

Overall, the entire collection is excellent and well put together. I was disappointed in not seeing any extra features exclusive to this collection, but each game has a Challenge of the Gods that will keep fans busy for a while. With full trophy support for each game you are bound to have a couple dozen hours of fun here.",4.0
"Mortal Kombat: Shaolin Monks, is the new MK game on store shelves. I myself usually purchase MK merch when it drops, so I thought i'd give this game a try without even bothering to rent it first. And in a small way, i'm relieved that it didn't disappoint too much.

MKSM is by far probably the goriest Mortal Kombat in the series, to date. So if you're looking for a game full of blood and guts, this game is right up your alleyway. It also strays away from the norm, of the MK genre. It isn't a fighting game. It's an action/adventure game, with somewhat of a comparison to God of War, and Devil May Cry. Though gorier than DMC, it isn't quite as fun as DMC. As per God of War...it beats both of these games, hands down.

Anyways...yeah. This is a game full of violence, bloodshed, fatalities (ten per character), multalities (fatalities that kill multiple enemies on screen), and ofcourse, brutalities. Brutalities are basically the same as multalities, but the screen doesn't fade during brutalities, and you're actually able to control your character while doing them.

The storyline of MKSM is pretty much that of MK2, but...the events that lead up to it, and a few events DURING it. Such as the final boss fight (wont give anything away).

Like all games though, MKSM comes with a few (minor, and at times major) flaws.

-The battleing is pretty...repetative and at times, aggrovating and boring.

-The game itself is extremely short, clocking in at about 10 hours of gameplay (maximum), if you're experienced enough.

-Some of the puzzles in the game will annoy the living crap out of you.

-Fatality and multality sequences all happen in the same position (infront of the enemy), and never with the actual stage scenery in the background (the screen just turns black and that move is done...just like in the past 2 PS2 MK games).

-The game secrets (such as unlocking the MK2 fighting game) are at times, really hard to get, and MOST require ko-op gameplay to obtain.

-The characters at times can look really choppy (not alot, but you can really notice it, after comparing the Tarkatan warriors to other character models such as Kitana. Kitana looks better, whereas the Tarkatan warriors look like crap.)

-And to top it all off...the voice acting in the cutscenes is horrible. Cheesy as all hell. Even some of the dialogue itself is pretty stupid and pointless.

But despite all these flaws, I found Mortal Kombat: Shaolin Monks, to be a pretty enjoyable game. It sure isn't the BEST beat em up action/adventure game on the market (I leave that title to God of War), but it's still a pretty enjoyable game nonetheless, if you're a fan of the MK series.

In the end, i'd only suggest this as a buy, to dedicated MK fans that have to have everything MKwise. Otherwise, only rent this to see if it suits your tastes.

By the way, this game is TEN TIMES better than the 2 absolutely disgraceful action/adventure MK titles that came before it, ""Mytholigies: Sub-Zero"", and ""Special Forces."" Those sucked, and weren't enjoyable in the least. Whereas ""Shaolin Monks"" proves enjoyable.

Give it a try...judge it for yourself.

I give MKSM 4/5 stars, due to the flaws the game contained that didn't seem to really effect the fun factor of the game at all. If the fun factor would've been effected, i'd have only given this game 3/5 stars.",4.0
"I am quite used to Logitech hardware. I have used everything they produce, from speakers to keyboard, cameras and mices.
I am not a fan of their configurations softwares that are not always up to par, although they seem to have improved greatly in the recent years.
This brings me to the review of the logitech G500s. I owned its predecessor (G500) and it happened to fail on me a few weeks before I got this one. It did not completely fail, just that it sometimes double-click when I click only once on the finger button.
This one seems very similar in design and style. I like the braided cable but it may not be to everyone's taste because it can grate on whatever it gets in contact with and offer some type of resistance that hampers the full fluidity of the movement.
There are plenty of buttons, ideal for gaming although some are very close from each other. In clear, it may take time to get used to it.
The configuration is easy and you can assign some special command to most or pick whichever you prefer.
The handling is fair. The weights are a gimmick in my opinion.
Now, considering the price range, I may recommend instead the G700 which can be used either wireless or cabled.
I am also frustrated by the choice of mices. They are almost all within a few dollars from each other and hard to differentiate.
So let's resume:

The Pros:
- Adjustable DPI (very useful to switch while gaming or between games and other programs)
- Nice handling
- Plenty of buttons
- Solid cable

The Cons:
- Braided cable may make the movements less smooth.
- Same price as higher level mices from the same brand
- Buttons not ergonomically placed.",4.0
"When you consider the pricepoint of this game (as of today, $35), I think it's a good buy for someone interested in off-road racing.  I come from the world of off-road R/C, so this game interested me.

The game is stable, has satisfactory graphics, and a soundtrack that gets a little old.  What I like about the game is it's VERY easy to pick up, but as you play it you realize that there are a lot of subtleties to master to get the best laptimes.  The game rewards you for preloading your jumps, taking the right line, and not hacking other riders.

I would have liked to have seen slightly better graphics and a customizable soundtrack, but other than that, I think it's a good game, especially for the price.  I'd rent it first before you buy, but if you like this type of racing, you'll probably enjoy it.",4.0
