reviewText,overall
I'll be brief. I HATE this game. The controls are so complicated I STILL can't play it after owning it for a year. If TNA does another videogame I sure hope they make it easier for those of us who don't have 3 thumbs. Much like TNA lately this is a huge disappointment. I recommend ANY WWE game over this stinker,1.0
wont work with windows 10,1.0
I just got done beating this game and I must say it was short and wasn't very good. Wait till it hits the bargain bin. This game tires to run in 1080p but the frame rate is awful it drops more then my psn connection. Buyer beware!,1.0
"This game is fun when searching for hidden objects, however, when it comes to solving the ""puzzles"" at the end of each level, there are really no instructions or clues on how to do it.  Very frustrating.  We felt that we didn't stand a chance.  Guess we're just not smart enough for this game.",1.0
"It's small, and dumb like u",1.0
"My intention with this review is to provide a rather different oppinion from most reviews here which qualify this game with an average 4.5 stars.  I purchased this game for my son for two reasons:  The price drop and the excellente reviews.  I had no previous knowledge of Rayman, so I came unbiased to play it. I own 3 titles from Spyro the Dragon (games that have always satisfied my son) Jak and Daxter (PS2) and Crash Bandicoot ""Wrath of Cortex"" (Xbox), and my son plays all of them very regularly.  I personally like these games very much so I expected Rayman 2 to be a great platformer game.  Well, the thing is that my son played Rayman 2 for about an hour and a half and never picked it up again, I myself had to play it in order to understand what was wrong, but then I understood him.
First: the graphics, I have read in every review, even the newer ones, that the graphics are excellent and so on.  Well, to my opinion the graphics can not even match Spyro 3 on the PSOne, they are graphics that are ok for an early launch on the PS2 but can not be compared to the possibilities that we are getting today, and I refer in this case to Jak and Daxter, where the developers (Naughty Dog) have done a beautiful job on this subject.  Second: the voice acting, what can I say, I personally found the constant whispering (instead of real voices) very annoying, I even thought there was some kind of malfunction in the CD because of this, until I realized that those whispers WERE the voices.  Third: the story, even though it is a typical platform story, there is no fun in it, I personally found it very boring, and I couldn't play it for more than half hour before I could fall asleep.
I truly wish that I could find something good about this game, but the truth is that I had to sell it one day after I got it, neither my son nor I liked this game.  If you truly want to play a good platformer then go for Jak and Daxter, there is no comparison (great graphics, hilarious voice acting -even in spanish-, good story and lots of fun), or wait for the PS2 version of Spyro the dragon, or even play the PSOne versions of Spyro, I can assure you that you will have more fun with those than you will with Rayman 2.  I was deceived by the price drop and the good reviews, and made a terrible mistake: wasted [money], so don't fall for the same, this game can only and hardly diserve the one star I gave it.",1.0
"game is hard to control, you have to use severl button on your key board at once for some moves and it get tiring after about 15 minutes of play, i found the game boring and hard to control, graphics were not that great. i played if for two day than took it off my pc.",1.0
"What the Crap?!?! Whenever I put the cartridge in my 3DS the top screen just shows TV fuzz and the bottom screen shows the picture of the kid on the cover. Theres also a really, really loud sound of a kid laughing coming out of the speakers... its so creepy o. O Do NOT Buy this ""Game"", it's nothing more than a creepy scam!! How do I even get to the game?! Is there even a game?! WTH!!",1.0
"I would've easily given this a 5 star rating if it had split screen.  I bought this game with expectations going head to head against my family and friends.  I started up the game ready to play and I noticed there is not option for split screen.  I was HIGHLY dissapointed due to the fact that I do not use a Gold membership currently.  I do not spend enough time online playing against people to spend the amount it's worth for a Gold membership.  So now I'm sitting here just playing single player and no longer can compete with anybody.  It's not the same without split screen!

The overall game itself is quite fun though.  The graphics are stunning and mechanics are amazing.  But I can't manually shift gears? Come on EA you guys stink at NBA games and are barely at par with your NFL games, and just when I thought I could put faith in you guys with your racing games, I'm dissapointed by your lack of split screen feature.  EA has become really greedy and are forcing people to purchase not only a gold account, but a seperate account just for multi-player.  Never am I going to purchase an EA product, until changes are made!!

PS.  If you are an avid gamer and online player, this review does not really help you at all.",1.0
"I really didn't know anything other than it was a free roaming universe game. What a disappointment, a few months later i'm still out $60 and deleted it after a week to make room for actually worth while games. I'll never blindly buy a game because it looks cool again.",1.0
I played the game on the Xbox when it first came out and really liked it but it had a ton of problems. Got the PC version on sale for $12 bucks figured they would have it fixed by now. Nope spent the last 30 mins trying to get into a match but it just keeps saying connection lost. Avoid this piece of trash like the plague. The game is great when it works. The problem is it works less than 10% of the time.,1.0
"First, let me start off by saying that I am no computer dummy.  I have been around computers for over 20 years.  It's safe to say that I know what I am doing.  Secondly, I have a very high-end, very powerful gaming computer, on which I have played many large and complicated games.  I have never had one freeze up on me, EVER!  This game freezes up at least 75% of the time.  I choose a game mode, and when I go to tee off, it freezes on the loading screen.  It has nothing to do with my graphics card, because I am able to practice and I have managed to play a few amateur games.  However, I am now stuck, because everything that involves making money that I try to do causes the game to freeze.  TW 2004 NEVER did this on my computer, and I loved that game.  This game is great, when I can play it, but EA really didn't work out the kinks on this.  Shame on them.",1.0
"I know, the title sounds pretty extreme, but I do not want to leave any doubts about this 'game'. I'll be short with my points as there are too many problems to go in to depth.

The game renderer is severely buggy. Animation stops, characters disappear, surfaces flash and disappear.  Sound stops and pops, keyboard input is lost for seconds at a time. No driver updates on my system changed this (it's a quad xeon with a 512mb video card and 4GB of ram, very fast and up-to-date). I get about 7-15 frames per second.

The design of the maps appears to be very amateur and are quite ugly. Most objects have one dull repeating texture. The shapes of most objects are really unrealistic and aesthetically repulsive.  Either no artists were involved in its creation, or there is something very wrong with the game engine that hinders them. I refuse to believe there are artists that bad.

Character animation is really poor, as if the developer had no interest in animation better than say, a 3D title from 1990.  the player is animated in slow motion, I assume to slow down the pace beyond glacial.

Combat is a mindless button mashing and timing exercise much like EQ and its copy WOW, but even less fun to watch. The timing is roughly three times slower than WOW and EQ. It can take three or four minutes to fight one lower level monster, and more than ten for higher monster. It's incredibly boring. To the point where I lose interest and would ignore screen if my character was not in danger of dying at all times. There is no choice in fighting monsters, anything two levels higher can flatten you in two hits, they chase you to the end of the earth, and run faster than you.

Almost no one is playing. Literally. I saw three people after six hours of play, And two of the the three there were very rude fan-boys. None wanted to play in a group. there are no populated outposts, just camp after camp of non-player characters giving lame quests. All the broadcast channels for player chat are off, there is no way to find other non-local players to ask for advice or help.

Monsters or opponents are spread out evenly so you sit there and pull one. Then fight it, then another, fight it... ad infinitum. Until you can walk to wherever. All monsters re-spawn in a matter of seconds so the monster you just killed will pop up right behind you while you fight the next, and attack you. In many cases they re-spawn immediately after dying. This game manages to faithfully preserve one of the lamest conventions of MMOs.

Out of the thirty or so quests I did, all but a few were 'kill seven bears', and 'kill seven wolves. How do the quests change later? 'Kill twelve bears', and 'kill twelve wolves', a few seemed different, but essentially were deliveries or bosses. There is nothing of interest in the world but assigned quests.

The classes are just rehashes of every other MMO that came before. All of the skills I encountered were mundane. Click a button and you hit for 16 more damage. Click another and it's 12 more damage, etc.

There are about seven monster models (as far as I went) with just a name change to designate what they are. A grey wolf, kit, wolf pup, and whatever else, are all just a chalky white dog model with different text floating above them.

The day is seventy two minutes I believe, so it's constantly flipping from day to night as if the planet is suffering from some neurosis. This happens so fast yet there are no shadows so it just seems like the lights are going out. Daylight is really dim looking on top of it all. Of course the player moves as if it's a seventy two hour day.

This game has constant lag, while the other online games I play do not. Lag is also devastating. You don't go slower or have a minor hiccup, you just suddenly have different health, are somewhere else, are dead. etc.

The world is big and open, and pretty much empty and featureless. Combine the barren world with the horrid art, and visually It's like playing a non-cartoon themes version of WOW, with even less noticable scenery. The monotony is broken up by rocks though. Giant rocks all with identical surfaces that are shaped unlike any real rocks.

Character creation seems to be little more than a feature to put on the box. It's useless as the characters all look the same (very ugly). The armors and clothing in the game stick through each-other and as stated above, appear to be designed and created by an  an amateur.

It takes up to five minutes to log in, because the launch utility checks all your files every time. Once that happens  the game sits there with a drawing of who knows what (it's not related to the game) until it loads.

Death penalty is harsh for two reason. You will die a lot due to the draconian control over your choices as a player (you can not fight outside your level because it's designed to make the smartest and stupidest player completely equal, yet random high level monsters are tossed in lower areas). You will die when encountering bugged monsters that suddenly can no longer be hit or lose health, but they still can kill you. On top of it all it costs more to repair your items than you will ever make. Also you have to run back to continue your quest, and all the monsters will be alive again.

They charge money for it. It would be inaccurate to describe this game as not quite finished. It's not really anything but the most rudimentary and broken beginnings of a poor game, yet they are actually telling people it's done and accepting money. Maybe it can't be called fraud as a legal charge, but it's certainly misrepresentation.

So to be blunt. It's bad. Before this game I didn't think I could reccomend a game a sbad as World of Warcraft over anything, but WOW is better than this game. In fact I don't think any MMO I have played before even comes close to being this bad.",1.0
"It comes with the microsoft screws without the hole in the middle. It should've come with a little screwdriver specifically for the screws it came with!! :/. I can't even use it now. :/.

(And other custom buttons don't even fit in the slots. :/.)",1.0
500$ for this worst bundle ever created.....a digital download....some gold trim on the gamepad controller.....the star wars xbox 360 bundle is how you make a special edtion bundle...and its the best bundle ever!!!....it shows itself off......this zelda bundle is a absolute disaster and i would not pay 200$ for it.....wake up!!!!!... people!!!!!!!!,1.0
"I love Harvest Moon. I've played and bought every HM that Natsume has released since 1998, and I have never been so disappointed in one of their games before! You would think that after being delayed almost 2 months after the regular DS release and the promised pre-order date that this game would be perfect, right?

Wrong.

After countless hours of playing, I decided to take my horse and cart into the mountains for the first time, since I was regularly running out of backpack space. As soon as I tried to reach the summit, my ENTIRE 3DS SYSTEM completely froze!!! I had to wait several hours until the battery died so that I could take the cartridge out and turn the system back on.

This happened to me about 10 times before I finally got fed up and exchanged it at GameStop. Guess what - same problem! EXACT SAME PROBLEM! I finally just got my money back and bought Zelda: Skyward Sword instead. Take my advice: Until Natsume debugs all of their games and tests them, don't waste your money. Your 3DS will spend more time on the table draining its battery than it will in your hands entertaining you.",1.0
"I know nobody will read this but here it goes.  The developers are done, they are completely out of ideas.  They need to go back to world war 2 or at least decide what future we are fighting for.  Yes the multiplayer is good. but its a cookie cutter from all the others.  This game could have been DLC for the last one.  This game felt like Titanfall on its way towards Halo CE.  Anyone remember the ship sinking/jumping to the helicopter in COD 4.  When's the last time COD has come close to that.  Still a little better than the last two POS's they put out.  Zombie's mildly interesting.",1.0
"The console itself is designed fairly well. It puts out a lot of heat, but unlike the 360 it does not have any reliability issues. One problem with the vents though, is they exhaust out the right side of the console if you have it laying horizontally. Anything sitting to the right of the console in that situation will get baked. The controller is not bad, but Sony is releasing a new controller with rumble next year, so it would be a waste of money to buy the console with the obsolete controller at this time. One nitpick with the controller is the USB/charging port is on the top of the controller, so charging docks require you to insert the controller upside down to charge them. Also, the batteries is internal and requires unscrewing the controller apart to replace. It uses a proprietary battery as well.

As far as games go, take a look at the release list yourself. There is absolutely nothing worth buying at this point. The only exclusives worth buying are not coming out until late 2008/early 2009, so you may as well wait another year or two and enjoy the other 2 systems out that have plenty of great games worth buying right now.

Simply put: Sony released the PS3 a year too early. None of the software, from the games, to the firmware of the console itself, was ready to go at launch. They should have waited until X-mas 2008.",1.0
"Do not buy any thing WoW, They have moved all resources to a new game.  I have played Wow for years and now they have combined servers and can not even log in.",1.0
"Sad excuse of a game, multiplayer matchmaking is broken, single player is soooo glitchy.

dont get me started on the jump mechanics, you are bouncing off walls and each other all the time, like in a bouncy castle.

comparing to other xbox games, which are even worse, this actually does get 5 stars.

but comparing this game to any game from another other console (even a 3ds, gasp!) this gets minus 5. but the lowest i can go on amazon is 1 star.",1.0
scalper,1.0
Silly,1.0
"oh no! there goes all the excitement
I'd rather go back to playing NHL2001
it actually has more options than 2004.
This game is terrible..even though i've only played it for 5 minutes..i already know.
The game play is really slow.
They took away alot of fun features.
The deflected shot, the back to back passing, Bill Clement,
do i care who sings the songs? get rid of that stupid box!
there is no more stat keeper for your self and your friends
don't buy this..there's only disappointment.",1.0
Basically updated rosters from last year. The game mechanics are the same every year. It puzzles me as to why people keep buying this. I guess its because of the monopoly they have on football games even though they are suspect at best continually every year.,1.0
Does not work correctly with xbox,1.0
"I played the demo of this game, and quickly realised that I would not be paying for the full version.
I think it's a reflection of the game that used versions are currently selling at very low money, and it is a real shame, when this game COULD have been a winner.
You are a secret agent type assassin given several tasks that involve thinking and sneaking around, instead of the usual guns blazing approach, and the graphics, levels, enemies, weapons, and scenarios are actually very very good. There is ONE big problem however, you CAN'T SAVE your progress as you go. Even if you play this game on the easiest level,you will find it very frustrating. There is a fine line between a game that isn't easy to beat, and one that's annoying as anything, and this one jumps that line with size 12 boots. You will find yourself playing for a long time, reaching so far in a level and then getting killed off, only to go back and start from scratch. I hope the programmers have learned from their mistakes as I see a sequel is now available. If you really like this kind of game, try ""Soldier of Fortune"" instead, it's much more rewarding.",1.0
"I have Windows XP and everything that the game required, yet I couldn't move two inches (slowly too) without the game freezing up.  I can't play it on my Windows 8 laptop because it doesn't recognize the disc (my laptop didn't come with some kind of codec (?) to recognize game discs and DVDs).  When I get a desktop Windows 8 or later, maybe I'll retry the game.  Wished it'd worked.  I was in the mood for some lightsaber action.",1.0
"WARNING: THIS IS THE SAME GAME AS AIR CONFLICTS/SECRET WARS with the British plane on the cover and slightly different back cover.  AND it will not load for my decent PC.  BUY the the one with the GERMAN FIGHTER on the cover, not this one.  I emailed for support asking for directions on how to get it to load and they simply said, ""It's the same game just different cover,"" and did not respond to my request as to how to download it.  Hmmmmm....Is Kalypso still in business?  Anyway, I have purchased other AIR CONFLICTS titles from them and will review as well.",1.0
"I admit it, I have something of an ulterior motive in rating this game so low.  It's a good football game, really it is.  However, after playing EA Sports titles for the past decade, I've discovered a football game I like much better.  Unfortunately, because of EA and the NFL's greed, exclusive rights to NFL licensed products has been granted...meaning we will not get an ESPN NFL 2K6 game.  Hence, I will no longer be playing EA titles.  For any serious gamers out there that welcome competition among our titles, thus ensuring that the best products are available, join my in my boycott.  Like I said earlier, I prefer the bulk of EA's sports titles to the ESPN brand.  However, I think their NHL and NFL products are surperior to EAs.  But I'll no longer have a choice in NFL products.  I'm not happy with either EA or the NFL.",1.0
"As far as console-based racing games go, the Forza line has been the best around. The series has not been perfect -- poor online gameplay for some entries in the series, limited selection of cars, and unrealistic AI car behavior -- but they have been semi-realistic and, most importantly, fun. Unfortunately, with Forza Horizon (FH), Turn 10 (it is Microsoft after all, so what do I expect, I guess) has tried to break into the arcade-based market that has been dominated by the Need For Speed and Midnight Club entries. Such games can be fun if you're not interested in anything approximating reality in terms of driving experience because you get to do things with cars that you would never be able to do in real life. However, FH does not fall into this category and is just plain dull.

The virtual world -- Colorado -- in which the game is set is beautifully rendered, and for about 45 minutes it is interesting to simply drive around. But the fun is short-lived. The ""races"" are either boring beyond compare, or are set up simply to frustrate the user by purposely putting civilian cars in the way at the most inopportune times or by having AI competitors get in front of you and purposely slow you down (this last aspect has always been a frustrating feature of the Forza line). (Note: I do not play online as there are waaaaaay too many kiddies who are simply interested in ruining online play.) It's always amazed me that Forza AI cars can be so easily passed, but once they have been, they seem to then be running NOS as they easily catch, pass, and then block you. FH is no different in this regard.

This ""racing"" game also pretty much plays on every possible cultural stereotype: all the women are nearly naked bimbos on display, all the young white males are gangsta' wannabes, and every African American talks like he's a gang member from Law and Order. You expect this in something as lowly as Grand Theft Auto, but in a racing game it's nothing but offensive (yeah OK, it's offensive in GTA too). I would not want a child to play this game for this reason.

Bottom line: this game may be worth a short-term rental, but don't buy it.",1.0
"Infinite Warfare is trash, CoD 4 Remastered is a dream come true, really great remaster.
I bought it purely for Cod 4, i don't care what people say. Cod 4 was the best cod ever hands down. Had to buy. Infinite Trashfare is still garbage though.",1.0
"Lol, Nintendo sucks, and this game just makes that fact too clear to ignore. You race around in go karts, it's clear that Nintendo is a company for kids games since nobody else would go though the trouble of making a game dedicated to a kid friendly racing activity. Nintendo is such a joke, while they're making stupid kid games like this, Microsoft is making the cool games, such as Modern Warfare 3. Does Nintendo have Call of Duty? Sure, but only if you want stupid Wii controls with god awful graphics (lol yet another Nintendo failure).

This game is crap, which is no surprise since it is released on a failure of a system (3DS). Two fails don't make a right.",1.0
"Do to my bad blood with Nintendo in the pass that mean me not care about WII and WII U but this along with CD Audio, DVD Video sound not have been on Nintendo s optional list. Do the Blu-ray vs HD-DVD war I'm happy Nintendo picked normal 8.5GB DVD disks for the WII and Microsoft made both optional by USB add-on with the X-BOX 360.",1.0
I understand this game does not have a single player choice only a multiplayer mode.  I don't like playing in this mode since the multiplayers always kick my ass before I can even get started.  I returned the game unused when I found this out.,1.0
This amiibo is only worth $13. Do not buy it at this ridiculous price.,1.0
"The game I had expected it to be and the actual game it was were two different things. The game was extremely dull, very little to acomplish except explore the galaxy and name planets you find. No human contact ever which really sucks. I feel if they added a friend option to start the game with a friend it would at least give you an added bonus to waste time with somebody rather than feeling like Will Smith in I am Legend. Even then will smith had a dog that could do things and give him company. This game your alone in a boring galaxy with really nothing worth doing.  This should have been a game you play on your phone or tablet, not a console game. It was a huge let down.",1.0
De Code does not work,1.0
"Horrible console..... full of bugs and bad games.

get a different console, with full 1080p for call of duty ghosts instead.

m$ is not a video game maker, they just want a piece of the profit pie.

personal view only. if you disagree, then you are not an experienced gamer.

read my other cool reviews!",1.0
"i expected this game to be similar to Unreal Tournament from how redbox described it. rented it, hated it. totally not like unreal tournament at all. this game made me want to take the disc and throw it out the window or crack it. the only reason i didn't was because i rented it and i wasn't going to pay redbox's fee for damage or what have you.

totally not worth the money to buy or rent. crap game - make op flashpoint:red river look good, and i hated that one too.",1.0
"I wanted to love this game. I played 7 playthroughs of the original trilogy * 30 hours per game playthrough * 3 games, so I know a thing or two about Mass Effect. This is almost Mass Effect, but not quite. It goes through the motions, but lacks the soul of the originals. This game feels like fan fiction - some stuff is actually well done, but it isn't all there. I invested time getting to know the characters, but still felt nothing for them.

I would say I fault Bioware for dropping the ball, but I don't know if it's their fault. In all reality, making good games is hard and they captured lightning in bottle in the original trilogy. Hard to do that twice.

I'd recommend a rental or waiting for the price to drop. I'm selling my copy ASAP- not worth holding on to.",1.0
"This was a waste of money for me.  Some of the things I dislike are the fact that zones are dependant on roads.  You cannot place a zone without a road.  There is no indication that I could find on what a particular zone needs to advance to the next wealth level.  The banking system is one of the things that bug me most.  No city makes a profit every single month all the time.  Sometimes cities run out of money and run in the red.  If you are going to make the game auto pause each time this happens, then you need to be able to determine the percentage of funding your utilities and such get.

I hate the fact that I cannot save the game independently.  And there is no undo button.  If I accidentally place a sewage treatment plant in the middle of a residential zone, I'm out all the money, and either have to deal with all the unhappy people, or wait till I get the money again.  Add the small map sizes, and I honestly feel like I'm playing the very first version of sim city, but with improved graphics.",1.0
"Can't do off line Player vs Player!
I bought it to play against my daughter and that cant be done unless we have 2 PS3 sets and games and sign online!

Useless",1.0
Extremely too many game glitches. The game was made by a moron.,1.0
