reviewText,overall
"The game is fun.  It is unlike other MMORPG's.  The combat is action oriented and relies more on player skill and control than just targeting something and pressing buttons till it is dead. Combat is fast paced, and enjoyable. However, some people coming from other MMORPG's may not like the controls and the combat, but others definitely will.  Anyone that is familiar with WASD FPS control with keyboard and mouse, should have no problem adapting.  The Instanced mission fights are really well planned out, and many of the boss fights are designed for using strategy and tactics, rather then straight up toe to toe brawling.

The missions are all story based, using DC characters, many with the same voice actors that have played them in movies and television. The cities of Gotham and Metropolis are huge and beautiful. The missions pull you right along, and there is very little grind. Character creation is good, but a bit limited. Power sets are also a little more limited than what many would expect.  They had mentioned several other sets being in the works prior to launch, but they weren't finished and didn't make the cut off point.  Maybe they will get added in the future. The main story line missions are easily soloable.  In addition to those, there are also a few group alert mission that are instanced and take place in unique places like Area 51, Gorilla Island, or a Hive base on the moon. There are also two types of PvP arena combat, one type you can play as your character, the other you can play as one of many DC iconic characters.

The interface is not what many MMORPG players have come to expect.  Part of the is due to the console and PC versions being developed side by side, but more of it has to do with limitations of the Unreal engine that they used. The action combat comes at the price of a clean interface.  Once you get used to it, it's not that bad, but some will hate it. Certain things about the interface still annoy me.  The biggest part is how primitive the chat system is.  It amazes me that Sony thought they could put out an MMO with such a weak chat interface.

Though I really enjoy the gameplay, the game does not hold up well as an MMO. There are only 30 levels, and they go by very quickly.  You can easily get to 30 within a week. Now they said long ago that that was their plan, because they wanted to focus on endgame content. The said that 50% of the content at release would be for endgame play. As good as that sounded, it didn't come close to meeting expectations. First of all, there is really only enough content for one character to run through. You start the game by picking a mentor, but all that really does is give you a different starting location and starting quest line.  After that you get the same quests as everybody else. You end up working for the other mentors too. If you create another character, other than the starting missions, you will be getting the same missions as your other character.  Even changing factions, many of the heroes and villains get essentially the same quests, but from the other perspective. Basically, not a lot of replay value for alts.

The bigger problem is that all the story based quests stop at 30, and the city is more or less abandoned for instances. What a waste. If you continue to solo, all you have are repeats of missions you have already played, at lower levels, that slightly bumped in difficulty to accommodate your new level. The exact same missions. If you have more than one character, this will bore you to tears. Slightly better, at 30 you get access to Duo missions, where you and one other player get to run instanced missions together. Once again, these are missions you have already run at lower levels, but they  have some surprise modifications to them, that make them interesting, the first couple of times through, but get old quick. You also get access to group (4 player) alert missions.  Again, some are just modified versions of lower level missions, but there are also some new ones Like Arkham Assylum, Smallville, and the Ace Chemical plant.  As fun as they are, when that is all there is to do, it loses its appeal fast. You also don't get much in the way of loot drops. You get some, but after you go through a few times, you pretty much have got all you are going to get.  This is because every mission rewards you marks, which you collect over time to purchase your iconic armor piece by piece, and that armor has to be better than any drops you get. So, ultimately, at level 30, you just instance grind the same handful of instanced missions over and over ad nauseam.  Creating a new character just means doing the same stuff over and over that much more.

Basically, what you end up with at 30 is a multiplayer game with a handful of maps you play on.  The cities are completely abandoned, and unused.  There is nothing massive about it, since everyone is tucked away in instances, and there is no reason at all to venture out into the cities, because they didn't create any content for you there. Add in the massive bugs with the queuing system, the messed up chat interface, and PvP exploits, and things went south quickly.  With the servers now practically ghost towns, getting groups is very nearly impossible unless you have friends of your own to play with, and there is little else to do.  The PvP servers might be faring a little better, but there are a lot of issue there too.

I played several months in beta, and played every power set, and most weapon sets, some multiple times. In the release version I have 3 level 30 characters and a few more mid to late 20's. Unfortunately it becomes painfully obvious that having multiple characters, just makes the instance grinding that much more draining. They have been adding new content over the last couple of months, but they have a long way to go if they want to pass it off as an MMO.  It really needs a complete overhaul. Right now it doesn't offer any more value than a typical multiplayer game.  There is nothing here that justifies a monthly fee.  I would love to see the game succeed, but they really need to Make some major changes to get people back.",3.0
"At first it is easy then as the age progresses and pollution and riots rise, I always fail and have to start over. I stop playing it for a while then a few days later I try again and once again, fail. So frustrating!",3.0
"looks great , but not recharged properly",3.0
"I got the Most wanted for GC before i got this version, and was soon disappointed in this version.  I had been expecting much better graphics for what I paid.  Most of the effort in making this game was put toward the length of it, the number of races in the career.  The phyics could have been better as well, hitting a wall during a turn at the wrong place can totally stop your car, wasting precious seconds.  And the same with accidently hitting another racing car, or traffic car.  Personally I would have saved my money had I known this was what the game was like.  To be fair, Ive gotten rather far, but its taken a while to get used to overcoming all the obsticles in this game.",3.0
"I really loved NWN1 and I expected a lot out of this game.  It's disappointing that the game is so buggy.  Here are some of the issues I've run across:

Occasional graphics card crashes (running on GeForce 6800 Ultra) and slow-downs.

Hotbar items mysteriously being swapped out or lost.

Keyboard input stops working or the camera starts spinning out of control.

Also, the game does not enjoy the same community atmosphere that the original did (and still does).  The default campaign is extremely linear and boring and just seems uninspired.

I really wanted to like this game but I just find myself playing it so little, so soon after purchasing it.  I did recently purchase Oblivion (after NWN2) and I see why the comparisons are made.  Oblivion has superior graphics yet runs without a hitch on my machine.  I'll keep the game on my machine for a while in hopes that more patches and community content will eventually salvage it.",3.0
I had high hopes for this game but it fell short of my expectations. My biggest complaint is its brevity. I finished this game in about 6-7 hours total on the normal difficulty level. That is just not enough game time for the cost of this game. The graphics and sound are great but the play is almost identical to the other COD titles. The AI is mediocre. I am a big fan of all WWII shooters but this title falls short. I will give credit to the voice overs. This feature did add a bit more of a human element to the game. I recommend renting this game before buying.,3.0
GOOD,3.0
"I had no idea Microsoft made so many different versions of the 360; I've counted 5 so far Pro bundle, elite, halo, arcade and standard 20gb. I have to add PS3 was easier to buy only 2 versions 40g and 60g no question which to buy.

I bought the Xbox 360 Arcade bundle, I'll admit because it was cheaper out of the 5 versions, I read so many reviews about this red ring of death they all seem to get. I figure this way if it dies I didn't spend that much.

It did worked great, the games were amazing, love the charge and play wireless controllers ( I bought separate) I like how Xbox has a LOT of 4 player games so I can play with my kids, much Bigger choice then PS3. We have a Wii too and my 5 year old has a really hard time with the controller and moving his arms to keep up, with the Xbox 360 he has no problems at all.

But we did have some hardware problems with the 360; 1st it kept over heating, and won't turn on. We solved the problem by putting a Xbox 360 fan on the back. But only after 3 months the Fan broke and had to buy another Fan which cost $30 each!!

Then his screen started to blink on/off, nothing wrong with the TV it was the 360 AV cable. I bought the new HDMI cable (for $9) since he has a high def-TV and the blinking stop and the picture is so much better then the old xbox 360 AV cable.

I'm glad I went with the arcade one, because we don't use the online options my kids are to young. You can use online option with the arcade just other reviews complained about no space for online stuff, we don't have that problem. And we don't play any of the old xbox games which you can't play on arcade wihtout buying a drive extra $$. So for the Price the Arcade was a Good buy for us!!",3.0
"It is a good game of team cooperation, but not for nothing revolutionary, the scenarios are small and teams do not exceed 6 players",3.0
"TS 12 is a simulator. TS12 is a SIMULATOR. TS12 IS A SIMULATOR.

TS 12 is not a game.

Why the emphasis on simulator - because that is what this software product does and does superbly; simulate the operation of a train.

If one knows little to nothing about trains and how they operate, the details about how to move them safely from one point to another and nothing about how to actually drive a modern disel locomotive, a not so modern diesel locomotive or a classic steam locomotive and one wants to know one will after diving into this software. TS12 is a simulator.

Getting tired of hearing that TS12 is a simulator yet? Good! Because if you are a gamer and want to jump in and drive a train from somewhere to somewhere else and get a reward for it or points for completing a mission or become a hero engineer then forget it because that is not what TS12 is about. You can hop into a train and go sight seeing if you wish and that can be a fun to a relaxing exercise. Yep - what every gamer is looking for.

TS12 is a simulator and a darn good one.

That said TS12 has issues. Graphics are dated - 2010 quality at best. In a town, in a large train yard with minimal activity and even a high end graphics card can get bogged down by a gamer's standards. SD texture vegetation are interlocked planes and those planes show and are ugly.

Auran brags on its 242 page enhanced manual. They shouldn't. There's not a lot of information in it. You'll get most of what you learn about operating a train from 4 very well put together and downright interesting and fun tutorials. Too bad the rest of TS12 content doesn't meet the same standard. The rest of the manual covers how to build routes and create sessions. If creating content is your thing and you seriously want to do it for Trainz - plan on divorcing your wife, andoning your kids and shooting your dog because you won't have time for anything else. The learning curve for using the development side of the simulator is the steepest of any I've used in over 30 years of gaming, scenario development, map building etc. Don your detective hat when trying to figure it all out because you are going to need it.

And finally - don't buy the marketing hype about the 100,000+ user submissions and all the content available for download. Oh - it's out there at various places, mostly on the publisher's site but much of it was/is produced by rank amateurs who get the big picture but can't be bothered with details and in TS12 the devil is in the details. TS12 depends on a massive database which must be up to date for user produced content to work the way it is intended to work. Uh huh...

I've been downloading what I considered would be interesting content for about 3 weeks or so now. Not one has come across without MISSSING DEPENDENCIES, Dependencies, dependencies... What are dependencies? They are the assets, graphics, scripts etc that make the independently developed content work. Problem is if the developer uses assets not available on Auran's Download station then you've got to hunt them down on your own. Good Luck with that. The process can run from being nigh unto impossible to as easy as a quick google search and grabbing it. I won't even discuss broken dependencies, faulty dependencies, dependencies with errors, obsolete dependencies - shall I go on? No! Let's not.

There are some quality 3rd party content vendors for Trainz DLC - if DLC is what you want - and you will if you like Trainz - then that's the route I would recommend.

In summary - if you are into hard core simulations (real sims not games disguised as sims) and you have an interest in RailRoading then Trainz may be for you. If you are a gamer then run, run and don't look back.",3.0
Ok only,3.0
"First of all, I think the graphics are pretty ugly, for a new 360 game. (there may be some truth to the ongoing discussion regarding graphics on the PS3 vs, the 360). The folks at Criterion, that give us The Burnout Series, brought along that 'shimmering' effect to the graphics, and in some areas, it looks most unpleasant.
Second of all, there is no far away overhead view, like the other NFS games had. You only get close-closer-and closest. The soundtrack is more or less, intrusive and obnoxious. And lastly, each screen takes a bit of loading time, so your pressing on the A button and nothing is happening. There is that stall, in between each car choice and other screens.
I will say I am very happy with Amazons service. I ordered this game the afternoon before it was released, received it the next day, (a limited edition that I didn't request), and gave me a $20.00 store credit as well on my next game. Bravo Amazon!
Too bad this is below standard again for the NFS series. NFS 'Most Wanted' is still the most fun...",3.0
"I have a an older P4 (from 2003-4)at 3.2Ghz processor and 1.5 GB of RAM with a 64MB Nvidia Graphics and an 80 gig HD, while that is now hopelessly out of date for today's games, its way too much for the ""Longest Journey""...which is getting to be very long with all the glitches.

First the darn thing had trouble installing, the third time around I thought I had it, until I started playing, the character build keeps going out.  The other problem is my screen refresh rate is too fast for the game, yet my computer warns me of consequences if  I lower it.
And on top of everything else, the game is really having problems with the laser mouse.

I just finished, again, ""Harry Potter and the Chamber of Secrets"" PC-CDROM game (from 2002) today, the same day I'm trying to play the Longest Journey.  No problems with Harry.

I installed the two patches for the Longest Journey and I tried to cut down on screen enhancements, which might have made things worse.

It also maybe because of SP2 that the game is so uneven. The outline of the character is very 'choppy' as another poster describes.  I can't find a remedy.  I have spent 10 hours trying to get the game to stop cutting out on me and/or the main character's body disappearing sans her shoes and hair.

Good adventure games are not being produced like they used to be for  PC's.  Some of these older games are fantastic but they need to be re-released to able to run on faster speeds without cutting out.

You can tell that the game is overwhelmed.  The fact that there aren't any screen resolutions to choose from really limits its look to an almost 600X400 res.

I was really looking forward to playing this game but I can't take the flaws any more.

The recommended requirements for the Longest Journey are a P2 at 266mhz and a 4MB video card.  No wonder I'm having problems.

This is a good game but it needs be to re-released just to play on a middle of the road drive such as my own.  The game is too slow for my multi-drive to even be installed properly.

marf

* As postscript to the review above, I am having better luck playing the game in a Windows 98/ME compatibility mode option (available through though the desktop icon, under the properties selection, and then the compatibility tab).  I now have access to the diary entries, which weren't available to me under XP play.  The characters are still very ""choppy"", but April is not disappearing and the game is not cutting out on me every 5 minutes, its cutting out on me every 20 minutes.  It is tedious, I am starting to lose interest in what's going to happen next. I do have the XP version double disc set, and again I can't get it to play on XP without the compatibility mode on.  mj",3.0
Not as fun as the first Wii Sports but its ok from time to time,3.0
"One of the best games, graphically, I have seen.  I think you will have more fun playing this four player rather than against the computer.  I would buy it again.  Tecmo could have done better with the grab function on here.  Sometimes it is a toss-up as to who gets the move; you or your opponent.  If you like fighting games, cop this 100.",3.0
"Fairly fun open world game, nothing new here.",3.0
"Got it for my mother in-law, from what I have heard works great. Now if only she knew how to use it better hehe.",3.0
"I do not know a lot about cheating with the playstation I have to say and I really have not set down needing to cheat with a lot of games on the PS2 since I play more of hte nintendo or computer. I found it harder to get the games to work with this disc than the old nintendo cartridges. I know it could interupt the frequencies sending a different code variant with the cartridges, but i could not get the games to use the cheat codes and the games crashed more often. Mainly I used it for the unlimited lives kind of codes or unlimited money. Other than that I really think I wasted my money now, but I am new to the PS2 and disc systems. I would like to get a gamecube version and a Wii version and see if I could get them to work, but I am not sure after trying this. Could be just me sinceim more of a classic gamer and computer gamer.",3.0
"My other controller is broken and so I needed a new one. This is an official Nintendo GameCube controller but the one I got was so crappy. There was a cut in the wire coating and some dings on the controller as well as a permanent marker on the X button. But it did work, and played my games well. Although I'm going to return this one because it's only a matter of time before it stops working. Also I like my stuff to look good.",3.0
"The board works okay yes, we just never used it nor had a need to for it really.",3.0
"Only three starts because lets face it, its the same game over the last few years with small gimmicky, bells&whistles changes.  This one DOES add a lot of small features we have loved in so many other FPS games which enhances the gameplay speed. One thing i will say, somehow the TTK seems a LOT shorter, so be ready.  Also, as most people complain, the maps aren't too great in terms of layout, i am hoping the DLC i am gonna get suckered into will have much better ones.  Graphics wise, looks nearly identical engine as the last couple CODs, with very slight improvements on texture renders, with the exception being SOME textures look like an artist got super sloppy/lazy.  Ultimately, if you are looking for a new COD, this isn't it. If you are just looking for an enhanced version of what you have been enjoying of COD games, sure have at it.",3.0
"This was an okay stuff pack. I do like the hot tubs, patio furniture, and decor items, but it's still not very much for the price. Still, the objects are attractive and stylish, and there are a few new hairstyles and clothing items as well.",3.0
